phase,epochs,family,exp,init,finetune_mode,phys7_mode,lr,wd,l2sp,backbone_lr_ratio,loss_type,huber_beta,r2,mae_nm,mape_pct,median_ae_nm,n,best_epoch,val_loss,run_seed,split_seed,drop_tag,trainN,valN,testN,eval_set,num_dropped,ckpt
w359arch,1000,w,w359arch_head_ln_lr3e-04_ep1000_rs2026,stageB_best,head_ln,full,0.0003,0.0001,0.0,0.01,huber,1.0,0.8256943493729718,29.57695770263672,8.243276923894882,29.367507934570312,24,1000,0.1438815345366796,2026,2026,w359arch,34,34,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/w/best.pth
w359arch,1000,w,w359arch_head_ln_lr3e-04_ep1000_rs42,stageB_best,head_ln,full,0.0003,0.0001,0.0,0.01,huber,1.0,0.8075933131946889,30.897451400756836,8.56090560555458,24.972503662109375,24,972,0.14622856593794292,42,2026,w359arch,34,34,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/w/best.pth
w359arch,1000,w,w359arch_head_ln_lr3e-04_ep1000_rs123,stageB_best,head_ln,full,0.0003,0.0001,0.0,0.01,huber,1.0,0.8084345779953803,31.052268981933594,8.633271604776382,25.40570068359375,24,993,0.14415355461339155,123,2026,w359arch,34,34,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/w/best.pth
