exp_name,hp_tag,model_type,phys_source,recipe_aug_mode,phys7_mode,split_seed,train_seed,best_metric_name,best_metric_value,best_epoch,best_val,best_val_r2,best_val_loss_at_best,test_loss_norm,overall_mae_nm,overall_r2,min_pf_r2,time_min,out_dir,ckpt_path,family_mode,hp_epochs,hp_lr,hp_weight_decay,hp_early_patience,hp_tf_d_model,hp_tf_layers,hp_tf_dropout,hp_select_best_by,hp_loss_type,hp_huber_beta
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts42_ae7_t_full_w_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts42,transformer,ae7,time,full,3,42,val_r2,0.9568052992022648,57,0.9568052992022648,0.9568052992022648,0.07621000707149506,0.2122722864151001,30.352117493748665,0.8221885963446824,0.8153658326260907,0.07987205187479655,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts42_ae7_t_full_w_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts42_ae7_t_full_w_s3/best.pth,w,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_zmin_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123,transformer,ae7,time,full,3,123,val_r2,0.9943929509573317,88,0.9943929509573317,0.9943929509573317,0.020717505365610123,0.030962424352765083,63.15129995346069,0.9720725343398225,0.9378077893430203,0.10533426602681478,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_zmin_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_zmin_s3/best.pth,zmin,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_h0_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123,transformer,ae7,time,full,3,123,val_r2,0.970373844095973,108,0.970373844095973,0.970373844095973,0.07303299009799957,0.1764531135559082,17.350979149341583,0.8706727106279224,0.8608144618887518,0.1231003999710083,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_h0_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_h0_s3/best.pth,h0,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_h1_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123,transformer,ae7,time,full,3,123,val_r2,0.9427790775882469,194,0.9427790775882469,0.9427790775882469,0.09396325796842575,0.16257067024707794,17.132576555013657,0.8753247387244557,0.8735915334249853,0.1758836309115092,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_h1_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_h1_s3/best.pth,h1,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_d0_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123,transformer,ae7,time,full,3,123,val_r2,0.982489492270483,38,0.982489492270483,0.982489492270483,0.0556330643594265,0.11262056231498718,8.547894656658173,0.8948583542544462,0.860225329419675,0.06203664938608806,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_d0_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_d0_s3/best.pth,d0,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_d1_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123,transformer,ae7,time,full,3,123,val_r2,0.9179686317310296,40,0.9179686317310296,0.9179686317310296,0.07471787184476852,0.15569861233234406,10.4046780616045,0.8585080314429596,0.8263240673002044,0.06387436787287394,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_d1_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_d1_s3/best.pth,d1,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_w_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123,transformer,ae7,time,full,3,123,val_r2,0.9480622016010929,34,0.9480622016010929,0.9480622016010929,0.10381531715393066,0.20898455381393433,31.03083372116089,0.8249425974807043,0.8186877630860412,0.060014251867930093,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_w_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts123_ae7_t_full_w_s3/best.pth,w,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_zmin_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7,transformer,ae7,time,full,3,7,val_r2,0.9911382526089932,51,0.9911382526089932,0.9911382526089932,0.02078835479915142,0.04799102991819382,65.846286714077,0.9567130841867556,0.917986712604506,0.07443365255991617,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_zmin_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_zmin_s3/best.pth,zmin,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_h0_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7,transformer,ae7,time,full,3,7,val_r2,0.9592172691621688,71,0.9592172691621688,0.9592172691621688,0.08054658770561218,0.1754060983657837,18.55677179992199,0.8714400920042372,0.8596553114361709,0.09096105098724365,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_h0_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_h0_s3/best.pth,h0,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_h1_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7,transformer,ae7,time,full,3,7,val_r2,0.8867007335637787,94,0.8867007335637787,0.8867007335637787,0.10292116552591324,0.17749366164207458,17.617665231227875,0.8638803349680826,0.8601652305440001,0.11051440238952637,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_h1_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_h1_s3/best.pth,h1,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_d0_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7,transformer,ae7,time,full,3,7,val_r2,0.9751366244642765,62,0.9751366244642765,0.9751366244642765,0.05124691501259804,0.15121065080165863,10.353283025324345,0.8588309629313187,0.8203239244498123,0.08150818347930908,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_d0_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_d0_s3/best.pth,d0,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_d1_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7,transformer,ae7,time,full,3,7,val_r2,0.9191708777441207,42,0.9191708777441207,0.9191708777441207,0.07866497337818146,0.19676896929740906,12.201112695038319,0.8211851020948173,0.7818944138041668,0.06572375297546387,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_d1_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_d1_s3/best.pth,d1,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_w_s3,lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7,transformer,ae7,time,full,3,7,val_r2,0.9346069051420436,110,0.9346069051420436,0.9346069051420436,0.10434258729219437,0.18989194929599762,29.06644158065319,0.8409356476995556,0.8350313594960206,0.12206758658091227,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_w_s3,/Users/nyx.wang/workspace/bosch/code/runs_stageB_iedf_ablation/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_ts7_ae7_t_full_w_s3/best.pth,w,200,0.001,0.0001,30,256,2,0.1,val_r2,huber,0.1
