phase,epochs,family,exp,init,finetune_mode,phys7_mode,lr,wd,l2sp,backbone_lr_ratio,loss_type,huber_beta,r2,mae_nm,mape_pct,median_ae_nm,n,best_epoch,val_loss,run_seed,split_seed,drop_tag,trainN,valN,testN,eval_set,num_dropped,ckpt
v22,3000,zmin,v22_desconly_zmin_ep3000,stageB_best,head_ln,full,1e-06,0.0001,10.0,0.1,huber,1.0,-0.8829097751139297,704.0362548828125,37.27715611457825,688.6495361328125,8,2992,0.2411483150314201,2026,2026,v7fixed8,43,43,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_interface_ablation_v11/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_op_t_full_zmin_s3/best.pth
v22,2000,h1,v22_desconly_h1_ep2000,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,-0.47134217589731,51.79044723510742,19.295676052570343,42.508697509765625,24,75,0.3193272352218628,2026,184,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_interface_ablation_v11/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_op_t_full_h1_s3/best.pth
v22,2000,d1,v22_desconly_d1_ep2000,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.009121528477299634,16.668363571166992,30.289307236671448,13.453322410583496,24,1128,0.23475098609924316,2026,177,compat85,71,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_interface_ablation_v11/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_op_t_full_d1_s3/best.pth
v22,1000,w,v22_desconly_w_ep1000,stageB_best,head_ln,full,0.0003,0.0001,0.0,0.01,huber,1.0,0.12133390476478678,65.42137908935547,18.957161903381348,48.98216247558594,24,847,0.2915016822516918,2026,2026,v7fixed8,34,34,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_interface_ablation_v11/tf_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_op_t_full_w_s3/best.pth
