phase,epochs,family,exp,init,finetune_mode,phys7_mode,lr,wd,l2sp,backbone_lr_ratio,loss_type,huber_beta,r2,mae_nm,mape_pct,median_ae_nm,n,best_epoch,val_loss,run_seed,split_seed,drop_tag,trainN,valN,testN,eval_set,num_dropped,ckpt
v24,1000,h1,v24_h1_n67_rs42,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7013513730914174,24.42546844482422,10.265540331602097,18.539138793945312,24,379,0.24711500108242035,42,2026,v24,55,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n67_rs123,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7599356314116426,21.702835083007812,8.98662805557251,18.2642822265625,24,590,0.21793420612812042,123,2026,v24,55,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n72_rs2026,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7863903488903754,20.57016944885254,8.965238183736801,16.266250610351562,24,407,0.22820712625980377,2026,2026,v24,60,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n72_rs42,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7709688259400693,21.424896240234375,9.107469767332077,18.161270141601562,24,433,0.24943113327026367,42,2026,v24,60,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n72_rs123,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8305463768913576,17.770322799682617,7.5753264129161835,14.595634460449219,24,609,0.22548417747020721,123,2026,v24,60,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n77_rs2026,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8397133826589116,17.8125057220459,7.937759160995483,14.116256713867188,24,394,0.1801859587430954,2026,2026,v24,65,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n77_rs42,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8289363513339307,18.834585189819336,8.308140188455582,15.151718139648438,24,331,0.20506460964679718,42,2026,v24,65,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n77_rs123,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8565885590144706,16.088239669799805,6.86500146985054,13.753799438476562,24,484,0.18582625687122345,123,2026,v24,65,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n82_rs2026,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8475533067421431,16.639991760253906,7.596728205680847,12.496757507324219,24,353,0.15477438271045685,2026,2026,v24,70,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n82_rs42,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8310700022289861,18.32221794128418,8.189046382904053,15.121849060058594,24,328,0.17346644401550293,42,2026,v24,70,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n82_rs123,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8861624998597623,14.851470947265625,6.486483663320541,11.614593505859375,24,498,0.14948885142803192,123,2026,v24,70,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n87_rs2026,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8734247337388832,15.390315055847168,6.9372013211250305,13.162918090820312,24,388,0.12766622006893158,2026,2026,v24,75,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n87_rs42,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8811498993887118,14.882514953613281,6.776171922683716,13.437026977539062,24,525,0.14585328102111816,42,2026,v24,75,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n87_rs123,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8834946207993781,15.086466789245605,6.477093696594238,12.615531921386719,24,517,0.13242192566394806,123,2026,v24,75,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n92_rs2026,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.78365771643021,19.39826011657715,8.878842741250992,13.283096313476562,24,340,0.05186035856604576,2026,2026,v24,80,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n92_rs42,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7705726896072307,19.256669998168945,8.961301296949387,13.890419006347656,24,327,0.05368483066558838,42,2026,v24,80,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n92_rs123,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8306368264064362,17.59305763244629,8.055025339126587,11.794448852539062,24,384,0.048692334443330765,123,2026,v24,80,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n97_rs2026,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7661288205784738,19.997846603393555,9.060078859329224,15.62628173828125,24,531,0.05426795780658722,2026,2026,v24,85,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n97_rs42,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.795168799656063,17.526611328125,8.266392350196838,11.106979370117188,24,613,0.05618167296051979,42,2026,v24,85,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n97_rs123,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7853949443716619,19.470518112182617,8.801209181547165,13.13336181640625,24,458,0.05156683921813965,123,2026,v24,85,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n102_rs2026,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8015233151310053,17.19837760925293,8.043857663869858,12.901054382324219,24,668,0.059131037443876266,2026,2026,v24,90,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n102_rs42,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7662454824929337,18.598623275756836,8.751637488603592,13.523223876953125,24,337,0.060650020837783813,42,2026,v24,90,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n102_rs123,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7891597452732477,19.251588821411133,8.682537078857422,12.521125793457031,24,364,0.056580111384391785,123,2026,v24,90,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n104_rs2026,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.78955600109396,18.022262573242188,8.325580507516861,11.646636962890625,24,499,0.0588059239089489,2026,2026,v24,92,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
