phase,epochs,family,exp,init,finetune_mode,phys7_mode,lr,wd,l2sp,backbone_lr_ratio,loss_type,huber_beta,r2,mae_nm,mape_pct,median_ae_nm,n,best_epoch,val_loss,run_seed,split_seed,drop_tag,trainN,valN,testN,eval_set,num_dropped,ckpt
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss125,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,0.47720770751498287,43.766536712646484,17.79375672340393,16.076828002929688,24,942,0.3040675222873688,2026,125,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss125,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,0.4707761738614298,44.8367805480957,18.093007802963257,15.383628845214844,24,1926,0.3104751706123352,2026,125,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss126,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,-0.21981256944178473,33.173580169677734,16.437900066375732,22.036453247070312,24,1,0.5730650424957275,2026,126,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss126,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,-0.09972905678928701,31.851226806640625,15.62986671924591,19.648536682128906,24,1,0.5422850251197815,2026,126,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss126,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,-0.07075109780729849,31.700796127319336,15.491065382957458,21.409744262695312,24,1,0.5341525077819824,2026,126,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss127,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7600958150029091,27.69207191467285,9.519904851913452,15.848289489746094,24,373,0.15469157695770264,2026,127,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss127,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,0.7691254292274083,27.32402229309082,9.473931044340134,16.97754669189453,24,1165,0.16639405488967896,2026,127,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss127,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,0.7379774781670705,30.750471115112305,11.08003854751587,19.819190979003906,24,1851,0.18586117029190063,2026,127,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss128,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.28219877630659507,27.32317543029785,12.020191550254822,25.776077270507812,24,778,0.6749685406684875,2026,128,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss128,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,0.276801632135223,27.369958877563477,11.986411362886429,26.13213348388672,24,1921,0.7353343963623047,2026,128,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss128,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,0.27580495464406074,25.569473266601562,10.787389427423477,22.202171325683594,24,1,0.8021947741508484,2026,128,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss129,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,-0.6767511322318864,37.2126579284668,19.058267772197723,24.645248413085938,24,282,0.155214324593544,2026,129,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss129,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,-0.8039976496904337,39.060489654541016,20.026500523090363,32.358856201171875,24,519,0.1584492176771164,2026,129,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
