phase,epochs,family,exp,init,finetune_mode,phys7_mode,lr,wd,l2sp,backbone_lr_ratio,loss_type,huber_beta,r2,mae_nm,mape_pct,median_ae_nm,n,best_epoch,val_loss,run_seed,split_seed,drop_tag,trainN,valN,testN,eval_set,num_dropped,ckpt
v10,3000,zmin,v15_tf_zmin_head_ln_lr1e-06_ep3000,stageB_best,head_ln,full,1e-06,0.0001,10.0,0.1,huber,1.0,0.025000791074530015,529.56201171875,30.076614022254944,394.3529052734375,8,3000,0.26918120572174137,2026,2026,v7fixed8,43,43,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/zmin/best.pth
v10,3000,zmin,v15_mlp_zmin_head_ln_lr1e-06_ep3000,stageB_best,head_ln,full,1e-06,0.0001,10.0,0.1,huber,1.0,0.8250547259389458,229.6583709716797,13.338026404380798,203.891845703125,8,3000,0.12307183554565365,2026,2026,v7fixed8,43,43,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_backbone_ablation_v9/mlp_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_stA_t_full_zmin_s3/best.pth
v10,2000,d1,v15_mlp_d1_head_ln_lr1e-04_ep2000,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.5570796476787414,12.032943725585938,25.145861506462097,12.031723022460938,24,1584,0.4488382339477539,2026,177,compat85,71,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_backbone_ablation_v9/mlp_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_stA_t_full_d1_s3/best.pth
v10,3000,zmin,v15b_tf_zmin_head_ln_lr1e-06_ep3000,stageB_best,head_ln,full,1e-06,0.0001,10.0,0.1,huber,1.0,0.8783093408886424,178.52635192871094,9.382374584674835,128.3067626953125,8,2999,0.09386110089888627,2026,2026,v7fixed8,43,43,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/zmin/best.pth
v10,3000,zmin,v15b_mlp_zmin_head_ln_lr1e-06_ep3000,stageB_best,head_ln,full,1e-06,0.0001,10.0,0.1,huber,1.0,0.8250547259389458,229.6583709716797,13.338026404380798,203.891845703125,8,3000,0.12307183554565365,2026,2026,v7fixed8,43,43,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_backbone_ablation_v9/mlp_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_stA_t_full_zmin_s3/best.pth
v10,2000,d1,v15b_mlp_d1_head_ln_lr1e-04_ep2000,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.5570796476787414,12.032943725585938,25.145861506462097,12.031723022460938,24,1584,0.4488382339477539,2026,177,compat85,71,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_backbone_ablation_v9/mlp_lr0p001_wd0p0001_do0p1_dm256_L2_hb0p1_stA_t_full_d1_s3/best.pth
